train/loss.semantic,train/loss.semantic_aux,train/loss.geometric_position,train/loss.geometric_orientation,train/loss.pointer,val/loss.semantic,val/loss.semantic_aux,val/loss.geometric_position,val/loss.geometric_orientation,val/loss.pointer,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0021862923736861,1.3060121848953492,1.6813484605665159,1.8115131420770076,1.6799613490249172,0.001737618316318341,0.9132054376282862,0.8225590203489576,1.2293350888150079,0.5744827666452953,1749505603,,False,1,1a846_00000,2025-06-09_21-46-43,480.8948028087616,480.8948028087616,975477,64-181-206-20,10.19.142.162,480.8948028087616,1
0.001318192726994128,0.7109755900961281,0.4976442518333594,0.6622767278341332,0.6773600894393343,0.0014125186576815654,0.6046128453287695,0.583606721301164,0.8728991342442376,0.4326337474797453,1749506076,,False,2,1a846_00000,2025-06-09_21-54-37,473.2354714870453,954.1302742958069,975477,64-181-206-20,10.19.142.162,954.1302742958069,2
0.0009824838566003958,0.5531880283314321,0.37349316628292356,0.543734938433074,0.6105113702289986,0.0009718554824108391,0.47575720625796486,0.5193690050925527,0.679579493190561,0.3860684745013714,1749506560,,False,3,1a846_00000,2025-06-09_22-02-41,484.43416714668274,1438.5644414424896,975477,64-181-206-20,10.19.142.162,1438.5644414424896,3
0.0007585044671518838,0.3941118233094011,0.40575786109900835,0.5414735888968213,0.5641782184441885,0.0005777131785699956,0.3096211891222213,0.843055223780019,0.7603298489536557,0.3383952012019498,1749507042,,False,4,1a846_00000,2025-06-09_22-10-43,482.09175992012024,1920.6562013626099,975477,64-181-206-20,10.19.142.162,1920.6562013626099,4
0.0005636323637599612,0.2847104821591685,0.48586487911190046,0.6040620202894764,0.5306215737805222,0.0005821798331453465,0.3198009178907211,0.419073664982404,0.5122864991426468,0.337613047765834,1749507523,,False,5,1a846_00000,2025-06-09_22-18-44,480.59903264045715,2401.255234003067,975477,64-181-206-20,10.19.142.162,2401.255234003067,5
0.000457240552963633,0.24037078955690516,0.38020909984003415,0.5059915867568267,0.5084756269599452,0.0004893692083507111,0.2570791744094874,0.41319641870047363,0.5479474110262734,0.3085706808737346,1749508016,,False,6,1a846_00000,2025-06-09_22-26-56,492.40007400512695,2893.655308008194,975477,64-181-206-20,10.19.142.162,2893.655308008194,6
0.00037254376683555315,0.19691621342960822,0.4445951332648595,0.5472123377928229,0.47972376162957664,0.0007667969215877488,0.36700498113142593,0.45141767151653767,0.5422081159693855,0.3331407202141626,1749508511,,False,7,1a846_00000,2025-06-09_22-35-12,495.7759051322937,3389.4312131404877,975477,64-181-206-20,10.19.142.162,3389.4312131404877,7
0.00038108603379983797,0.19989605395904167,0.3976890091041122,0.5005034372737311,0.47910491550209544,0.00037093330839914937,0.1706401781578149,0.36041631403246094,0.4324155194418771,0.3074728942343167,1749509005,,False,8,1a846_00000,2025-06-09_22-43-25,493.22812843322754,3882.659341573715,975477,64-181-206-20,10.19.142.162,3882.659341573715,8
0.00033005259509385115,0.1865326405286488,0.3290433245852138,0.43452202357502295,0.4937154750029246,0.0003457843333032023,0.19867986845617583,0.3402847457411034,0.43725132862372057,0.2911403282944645,1749509500,,False,9,1a846_00000,2025-06-09_22-51-40,495.21975350379944,4377.879095077515,975477,64-181-206-20,10.19.142.162,4377.879095077515,9
0.00025196499242004694,0.1397550743445989,0.39302354059511363,0.5240703472359614,0.45955616431404844,0.0004958168261412409,0.32459003830860766,0.3262876590181674,0.40395969498370377,0.31821439787745476,1749509995,,False,10,1a846_00000,2025-06-09_22-59-56,495.3748211860657,4873.25391626358,975477,64-181-206-20,10.19.142.162,4873.25391626358,10
0.00026568662576090615,0.14966355616842972,0.37863375126111387,0.4837692344956326,0.4555947797165977,0.0002828122088739552,0.17441714419068635,0.285492361523211,0.37637333518692423,0.2890143357217312,1749510490,,False,11,1a846_00000,2025-06-09_23-08-11,494.89684891700745,5368.150765180588,975477,64-181-206-20,10.19.142.162,5368.150765180588,11
0.00026086633871178915,0.14040904161943632,0.47361932550039554,0.5361753711759141,0.4637875319129289,0.00026326265658229076,0.15823509771975555,0.22242411092988082,0.37200120703450273,0.27874452115169596,1749510986,,False,12,1a846_00000,2025-06-09_23-16-26,495.3562605381012,5863.507025718689,975477,64-181-206-20,10.19.142.162,5863.507025718689,12
0.00029541717497917803,0.16244922170175635,0.387571261019794,0.4635150126285023,0.4718270298808512,0.00030147252995707925,0.17542358517779835,0.22222061322203704,0.3813545961997339,0.29995421692728996,1749511497,,False,13,1a846_00000,2025-06-09_23-24-58,511.52658247947693,6375.033608198166,975477,64-181-206-20,10.19.142.162,6375.033608198166,13
0.00022589215953043682,0.12336126595589737,0.4980308710776194,0.5482200408222699,0.4548076247476568,0.00029020077824627933,0.1718440940104691,0.3213627730895366,0.4483517605279173,0.30886334979108404,1749512011,,False,14,1a846_00000,2025-06-09_23-33-32,514.1984074115753,6889.232015609741,975477,64-181-206-20,10.19.142.162,6889.232015609741,14
0.0002465261619705655,0.14596123926252164,0.3161997807804834,0.39039552727281446,0.44788016815378207,0.0002599749958400415,0.11944144571732197,0.29378087392875124,0.4597567394375801,0.2739580473197358,1749512521,,False,15,1a846_00000,2025-06-09_23-42-01,509.6387529373169,7398.870768547058,975477,64-181-206-20,10.19.142.162,7398.870768547058,15
0.00019926892949946834,0.11888022216259163,0.3570016954997272,0.41678667520031787,0.4352588043030765,0.00022685309230447665,0.14494125954141573,0.17807657404669694,0.28668770992330145,0.2683808731713465,1749513030,,False,16,1a846_00000,2025-06-09_23-50-31,509.2027509212494,7908.0735194683075,975477,64-181-206-20,10.19.142.162,7908.0735194683075,16
0.00022296229675785898,0.11799992889993721,0.42371687069158964,0.4822122258030706,0.43373144786767287,0.000226784620752239,0.1449983707363052,0.2949949355263795,0.49914840183087755,0.28139075157897814,1749513538,,False,17,1a846_00000,2025-06-09_23-58-59,508.1882827281952,8416.261802196503,975477,64-181-206-20,10.19.142.162,8416.261802196503,17
0.00018930055294832628,0.10933973356220646,0.37257219590434826,0.4291500688125991,0.428047300965497,0.00014671591173152722,0.08350895907746494,0.2885458787371005,0.36730620078742504,0.26379483432642054,1749514048,,False,18,1a846_00000,2025-06-10_00-07-29,510.21064496040344,8926.472447156906,975477,64-181-206-20,10.19.142.162,8926.472447156906,18
0.00017969010158045844,0.1009241176452817,0.3458973307614074,0.42069462989692136,0.4425128024033826,0.00020697060537193984,0.09517719582488228,0.21901002978639944,0.3794280144252947,0.25985616019793917,1749514560,,False,19,1a846_00000,2025-06-10_00-16-00,511.34680247306824,9437.819249629974,975477,64-181-206-20,10.19.142.162,9437.819249629974,19
0.0001570121169766485,0.09023769129881391,0.32229985253452653,0.43432102980788306,0.4263906916133081,0.00019551884573080054,0.1347839007503353,0.35011845640838146,0.40412782451936174,0.27024780825844835,1749515072,checkpoint_000000,False,20,1a846_00000,2025-06-10_00-24-32,511.95048236846924,9949.769731998444,975477,64-181-206-20,10.19.142.162,9949.769731998444,20
0.00017257027693723113,0.09926534877005833,0.25187723713014465,0.3768316295110818,0.4199736666950313,0.00015906018139893213,0.10055773756799422,0.35818038348640713,0.39210774110896246,0.2568092441984585,1749515585,,False,21,1a846_00000,2025-06-10_00-33-05,512.3679192066193,10462.137651205063,975477,64-181-206-20,10.19.142.162,10462.137651205063,21
0.00017943796303980392,0.10612743303110363,0.28261351587269645,0.40277998360118483,0.41628890951173475,0.00021019994596827019,0.0893603994710637,0.5969956088811159,0.5927325455205781,0.2563690207898617,1749516098,,False,22,1a846_00000,2025-06-10_00-41-39,513.8009917736053,10975.938642978668,975477,64-181-206-20,10.19.142.162,10975.938642978668,22
0.0001708596815790476,0.09207896099336484,0.3506212299971869,0.4388393937525424,0.4196175421127165,0.000170047957047765,0.10784983026262905,0.18315074845616305,0.3148259942286781,0.269260081329516,1749516611,,False,23,1a846_00000,2025-06-10_00-50-11,512.9199948310852,11488.858637809753,975477,64-181-206-20,10.19.142.162,11488.858637809753,23
0.0001624572534874552,0.08888801120455621,0.44922706855442185,0.46177567016672005,0.417049036483572,0.00014582462373320077,0.0856991210686309,0.4933248518833092,0.43869721862886635,0.2545577096087592,1749517113,,False,24,1a846_00000,2025-06-10_00-58-34,502.15475058555603,11991.01338839531,975477,64-181-206-20,10.19.142.162,11991.01338839531,24
0.00016109530677549445,0.09460427277019445,0.3550929832131122,0.4050083815900966,0.4125259855780939,0.00017016644034941107,0.10123517187977475,0.30269515248281614,0.39971615134605337,0.2651049225990261,1749517619,,False,25,1a846_00000,2025-06-10_01-07-00,506.4146864414215,12497.428074836731,975477,64-181-206-20,10.19.142.162,12497.428074836731,25
0.00018214108604067838,0.09965280604471143,0.3077492395961525,0.3814006179684039,0.42217622230751345,0.0001605526904638412,0.06750451098196208,0.6121069191555891,0.5944605682577405,0.2341425378939935,1749518119,,False,26,1a846_00000,2025-06-10_01-15-20,499.7146439552307,12997.142718791962,975477,64-181-206-20,10.19.142.162,12997.142718791962,26
0.0001487820817707108,0.07823241969589333,0.344753692067708,0.4334971434389702,0.4075650250670886,0.00023541217712720806,0.13344592514580914,0.2742067552836878,0.38913140951522757,0.2593339905142784,1749518617,,False,27,1a846_00000,2025-06-10_01-23-37,497.3638882637024,13494.506607055664,975477,64-181-206-20,10.19.142.162,13494.506607055664,27
0.00015310098950806723,0.0920607923895163,0.3060730002218425,0.39285569865670467,0.4064276310982126,0.00015200241474693548,0.09831914048325936,0.19539950748107263,0.31464153355253593,0.2521086276641914,1749519116,,False,28,1a846_00000,2025-06-10_01-31-56,499.24857783317566,13993.75518488884,975477,64-181-206-20,10.19.142.162,13993.75518488884,28
0.00014139576526018502,0.08091864434148495,0.30534365642439537,0.38034426129300786,0.4093917922841178,0.0001824945555719231,0.11013224173802882,0.23410962641771352,0.37773072559918675,0.2623352576047182,1749519614,,False,29,1a846_00000,2025-06-10_01-40-14,497.62833046913147,14491.383515357971,975477,64-181-206-20,10.19.142.162,14491.383515357971,29
0.0001358610574897344,0.08103950788923116,0.3440719705940497,0.40056658494803643,0.4140907508706806,0.00013657442754119335,0.09800619120609813,0.38858311836208614,0.440865100760545,0.2576836861137833,1749520111,,False,30,1a846_00000,2025-06-10_01-48-31,497.44016456604004,14988.823679924011,975477,64-181-206-20,10.19.142.162,14988.823679924011,30
0.00013678585997520788,0.07539615646355098,0.36324553033619217,0.42259417165710467,0.40202670506756716,0.00010890273402505304,0.05710553080176136,0.32039019784757067,0.43629185802170206,0.2469184866973332,1749520610,,False,31,1a846_00000,2025-06-10_01-56-50,498.7273631095886,15487.5510430336,975477,64-181-206-20,10.19.142.162,15487.5510430336,31
0.000147921493597399,0.09161945870393097,0.26067553195312165,0.3524048383150137,0.4046165438538248,0.00013197103637756818,0.08024580353438589,0.2484950568260891,0.355031636676618,0.24343473118330752,1749521112,,False,32,1a846_00000,2025-06-10_02-05-14,503.427853345871,15990.97889637947,975477,64-181-206-20,10.19.142.162,15990.97889637947,32
0.0001290969340511145,0.07103682751208779,0.42252549005089085,0.4317394740917165,0.40459763567255,0.0001006515667216133,0.04924002816967134,0.3426402848480003,0.41860553555722746,0.23677507814552104,1749521614,,False,33,1a846_00000,2025-06-10_02-13-35,501.6028165817261,16492.581712961197,975477,64-181-206-20,10.19.142.162,16492.581712961197,33
0.0001454310315912061,0.08502390144823233,0.3075598208045568,0.3959053573245653,0.40276483162729576,0.00018946650992899907,0.10933074266982398,0.28379752866125535,0.37840291844414814,0.24288775665419443,1749522117,,False,34,1a846_00000,2025-06-10_02-21-58,502.62429022789,16995.206003189087,975477,64-181-206-20,10.19.142.162,16995.206003189087,34
0.0001537347851572604,0.08071955565229115,0.33572235291428637,0.3812109999396283,0.39885946604037525,0.00012817072377353206,0.07012705306156672,0.43849820949669394,0.43274159549868535,0.24242909944483212,1749522618,,False,35,1a846_00000,2025-06-10_02-30-19,500.9644424915314,17496.17044568062,975477,64-181-206-20,10.19.142.162,17496.17044568062,35
0.00014487623655376675,0.08008147243644355,0.306309464745073,0.3716617266863886,0.41070103434601213,0.00011679440716047143,0.06534567891087915,0.43028057978621553,0.3632451354392937,0.23784769832023553,1749523117,,False,36,1a846_00000,2025-06-10_02-38-38,499.1365239620209,17995.30696964264,975477,64-181-206-20,10.19.142.162,17995.30696964264,36
0.00013023632640991108,0.06344149150706903,0.4434012483071649,0.4740513339262418,0.40716623830975907,0.0001593046858131077,0.06868416114178087,0.3076217346159475,0.41093423230839626,0.22579198889434338,1749523616,,False,37,1a846_00000,2025-06-10_02-46-57,498.8779709339142,18494.184940576553,975477,64-181-206-20,10.19.142.162,18494.184940576553,37
0.00013009900400369717,0.0722745257665549,0.4208685433059329,0.43628184117301544,0.39697994668074327,0.0001424140923599485,0.07336764467930022,0.5923958935641817,0.5888189509777086,0.2394107888851847,1749524118,,False,38,1a846_00000,2025-06-10_02-55-19,502.249534368515,18996.43447494507,975477,64-181-206-20,10.19.142.162,18996.43447494507,38
0.00010752069205624239,0.07157077933229491,0.2675739024304832,0.3305053464842565,0.394686556599959,9.1445676568063e-05,0.045923129780151485,0.41758104919322897,0.45323473268321585,0.22996349765786103,1749524619,,False,39,1a846_00000,2025-06-10_03-03-40,500.5300180912018,19496.96449303627,975477,64-181-206-20,10.19.142.162,19496.96449303627,39
0.00014353197621166963,0.08167760108240099,0.3184648055319834,0.39659943565199474,0.39503916902373537,0.00016543125509217913,0.08894573949510232,0.3384596547111869,0.385727166198194,0.27868834803146975,1749525120,checkpoint_000001,False,40,1a846_00000,2025-06-10_03-12-00,500.58790731430054,19997.55240035057,975477,64-181-206-20,10.19.142.162,19997.55240035057,40
0.00012380325352347022,0.07775395567854632,0.3203539043721376,0.36224217951824567,0.4081238151876011,0.00012888649285563197,0.07947465726673338,0.47004842585218803,0.40321351640990805,0.23286073468625546,1749525614,,False,41,1a846_00000,2025-06-10_03-20-15,494.37456369400024,20491.92696404457,975477,64-181-206-20,10.19.142.162,20491.92696404457,41
0.00011578265289755898,0.07011736558416312,0.34167870006175954,0.3906144980962078,0.3928165105406684,9.979998216229953e-05,0.06686325276677962,0.3831184956112078,0.45041884162596296,0.19999190819050586,1749526108,,False,42,1a846_00000,2025-06-10_03-28-30,495.0552906990051,20986.982254743576,975477,64-181-206-20,10.19.142.162,20986.982254743576,42
0.00010719809281046553,0.06437028754847077,0.29576907303146643,0.36453819204347604,0.3849994014158393,0.00013437232183426722,0.08025623726592,0.2855453500524163,0.3233403230219015,0.23844217588858946,1749526603,,False,43,1a846_00000,2025-06-10_03-36-43,493.2818093299866,21480.264064073563,975477,64-181-206-20,10.19.142.162,21480.264064073563,43
0.00012192037160610823,0.06624968587467918,0.3502312463360152,0.39025263791207715,0.37657040109237033,0.0001900423045283008,0.10416314864830513,0.6295969411730766,0.5192690483693566,0.24717086872884206,1749527096,,False,44,1a846_00000,2025-06-10_03-44-57,493.5669403076172,21973.83100438118,975477,64-181-206-20,10.19.142.162,21973.83100438118,44
0.0001267597872700924,0.07640938709929204,0.2817707553675229,0.3560643589895482,0.39150354616353383,0.00016396013639560385,0.1076605334809366,0.21847500153152005,0.33478766094361034,0.2379464004188776,1749527592,,False,45,1a846_00000,2025-06-10_03-53-13,496.2085258960724,22470.039530277252,975477,64-181-206-20,10.19.142.162,22470.039530277252,45
0.00010313913683585085,0.05655583746365572,0.3852912100558781,0.43271369919782937,0.38481411330326637,0.0001091501708612798,0.06540734703386468,0.2539629968149321,0.3712155151047877,0.24060658072786673,1749528090,,False,46,1a846_00000,2025-06-10_04-01-30,497.6228930950165,22967.66242337227,975477,64-181-206-20,10.19.142.162,22967.66242337227,46
0.00010919428677420864,0.06385001898087642,0.3034800096236245,0.37723535915479217,0.39014370326949943,0.00011072281619054333,0.06714694312540814,0.24965629181159393,0.3709853244945407,0.2220916018954345,1749528588,,False,47,1a846_00000,2025-06-10_04-09-48,497.9184854030609,23465.58090877533,975477,64-181-206-20,10.19.142.162,23465.58090877533,47
0.00011321036471868225,0.06607436609721679,0.2968493920346402,0.37870330544132175,0.3907480135259002,8.673536573918941e-05,0.05233116918160314,0.35233951532947166,0.4111295108284269,0.2136239619659526,1749529086,,False,48,1a846_00000,2025-06-10_04-18-06,497.703843832016,23963.284752607346,975477,64-181-206-20,10.19.142.162,23963.284752607346,48
0.00011720546892017107,0.06386175944241743,0.3336428583815995,0.3721734598523589,0.38346166020691996,8.067424221280817e-05,0.0448952661660899,0.24622873023950628,0.4345379007448043,0.23127317056059837,1749529582,,False,49,1a846_00000,2025-06-10_04-26-22,495.74876832962036,24459.033520936966,975477,64-181-206-20,10.19.142.162,24459.033520936966,49
0.0001477528287823462,0.079365172964636,0.29051986493809956,0.34036866362874557,0.39752989548324336,0.0001879902844328691,0.1057881079364701,0.35551501823855297,0.4070013335772923,0.23183632668639934,1749530077,,False,50,1a846_00000,2025-06-10_04-34-37,495.47110080718994,24954.504621744156,975477,64-181-206-20,10.19.142.162,24954.504621744156,50
0.00013150673448257698,0.07698535662428993,0.28725282338005725,0.34970623275472057,0.36892872183310865,0.00010509696871200244,0.06757682981801086,0.5167318967037967,0.4248468206663217,0.23001798934170178,1749530569,,False,51,1a846_00000,2025-06-10_04-42-49,491.9538333415985,25446.458455085754,975477,64-181-206-20,10.19.142.162,25446.458455085754,51
0.00013739761317310695,0.08023117786459154,0.32164625140527886,0.39525123372335325,0.37646041652469925,0.00017644210655427223,0.1096238169785855,0.1960301272837179,0.3471656709111163,0.2275312798363822,1749531062,,False,52,1a846_00000,2025-06-10_04-51-02,492.65076637268066,25939.109221458435,975477,64-181-206-20,10.19.142.162,25939.109221458435,52
0.00012097169572645514,0.06760470030213132,0.3350999786923028,0.38113427066215966,0.3929861102516603,0.00015809900388116409,0.08900957633574892,0.3494895604838218,0.37614989427051376,0.24266659042664937,1749531557,,False,53,1a846_00000,2025-06-10_04-59-18,496.3689889907837,26435.47821044922,975477,64-181-206-20,10.19.142.162,26435.47821044922,53
0.00010202143167678955,0.06348643005817348,0.2834041445807676,0.3178451263411629,0.39416306729268547,9.856240018280005e-05,0.05194925849043232,0.3340369648566203,0.3388260072097182,0.21627557038196496,1749532053,,False,54,1a846_00000,2025-06-10_05-07-33,494.822794675827,26930.301005125046,975477,64-181-206-20,10.19.142.162,26930.301005125046,54
0.00010538321839588878,0.054959075726190056,0.3427736024569833,0.39326177320132655,0.3854325671840196,0.0001441220493997467,0.08414142241859476,0.47667604771309663,0.37053328646080835,0.22282816203577177,1749532548,,False,55,1a846_00000,2025-06-10_05-15-49,495.6550042629242,27425.95600938797,975477,64-181-206-20,10.19.142.162,27425.95600938797,55
9.02877142155518e-05,0.05100709159454011,0.2649342630133785,0.32686861968514597,0.38514867733524305,6.579934047782185e-05,0.04300421147282967,0.4399107672673251,0.43238678930460345,0.22190999798476696,1749533044,,False,56,1a846_00000,2025-06-10_05-24-05,496.2482237815857,27922.204233169556,975477,64-181-206-20,10.19.142.162,27922.204233169556,56
8.781016748341676e-05,0.051313172512119774,0.38070573121535056,0.3874419724775685,0.3720636531061521,5.803362899151462e-05,0.03120265147403448,0.41704578165497097,0.441162044581558,0.20681973174214363,1749533541,,False,57,1a846_00000,2025-06-10_05-32-23,497.6037881374359,28419.80802130699,975477,64-181-206-20,10.19.142.162,28419.80802130699,57
9.641148055550275e-05,0.05698323264045434,0.34702291213578046,0.3840095238910631,0.38027550076896494,0.0001808907961243936,0.12062814799615548,0.3586064474657178,0.30179847470883814,0.2549459652176925,1749534042,,False,58,1a846_00000,2025-06-10_05-40-43,500.4467194080353,28920.254740715027,975477,64-181-206-20,10.19.142.162,28920.254740715027,58
0.00012070144860828547,0.07440875447854974,0.20052405592580938,0.28030634870884397,0.38068117572916577,0.0001679364365177857,0.09895224496722221,0.23763097084260412,0.29337070123957737,0.2763484234788588,1749534545,,False,59,1a846_00000,2025-06-10_05-49-06,502.8096709251404,29423.064411640167,975477,64-181-206-20,10.19.142.162,29423.064411640167,59
0.0001305694028882375,0.07224285444203586,0.34478281619911544,0.3703733189219628,0.396188766441562,0.00011448935516357648,0.07500273284469065,0.23520919833598392,0.28772885804729803,0.23475996058966433,1749535043,checkpoint_000002,False,60,1a846_00000,2025-06-10_05-57-23,497.5502917766571,29920.614703416824,975477,64-181-206-20,10.19.142.162,29920.614703416824,60
0.00011478687733617537,0.06727756771160233,0.3270926054924576,0.3599963448471343,0.38323886331283685,0.00014509460956040648,0.08426844555651769,0.18982350480343615,0.2754092799233539,0.24412834724145277,1749535549,,False,61,1a846_00000,2025-06-10_06-05-49,505.93210220336914,30426.546805620193,975477,64-181-206-20,10.19.142.162,30426.546805620193,61
0.00011692496553905585,0.06000830853243848,0.3222007881802968,0.37921252901280167,0.3805265635101482,0.00018733690564788828,0.104578855985892,0.2529646567335086,0.3463202442175576,0.22969206529004232,1749536051,,False,62,1a846_00000,2025-06-10_06-14-11,501.6993217468262,30928.24612736702,975477,64-181-206-20,10.19.142.162,30928.24612736702,62
8.694997597266859e-05,0.04796900032111679,0.31656788737804753,0.3468427760620611,0.3678920715788586,6.974527450763292e-05,0.04726504968753683,0.3487445387457098,0.3375162124367697,0.22696596729968274,1749536547,,False,63,1a846_00000,2025-06-10_06-22-28,496.76295495033264,31425.009082317352,975477,64-181-206-20,10.19.142.162,31425.009082317352,63
